item_id,name
22590,Red Dahlias
4109,Sunstone Bracelet
36224,Endstone Aethersand
24204,Green Prismfish
5855,Wind Archon Egg
12595,Ramie Thread
34394,Phrygian Hanger
3726,Gryphonskin Gloves
30854,Seiryu's Sanctified Codex
30404,Factory Automatic Door
27885,Popoto Salad
19622,Ruby Cotton Cap
31850,Exarchic Top of Aiming
25862,Diaspore Bracelet of Casting
4152,Electrum Wristlets of Crafting
38274,Piennolo Tomato
15561,Mighty Thundersparks
34284,Luncheon Toadskin Thighboots of Casting
25022,Blade of the Goddess
10668,Adamantite Scutum
18218,Ruby Cotton Gilet of Striking
18989,Chromite Sabatons of Fending
45031,Fighters of the Crystal Orchestrion Roll
2834,Cobalt Preserves
3457,Raptorskin Culottes
4768,Buffalo Sirloin
18227,Gyuki Leather Boots of Aiming
12571,Dragon Skin
5218,Lightning Moraine
23100,Yellow Dahlia Corsage
16679,Star Velvet Long Gloves of Casting
16021,Orange Violas
2588,Crayfish Ball
16791,Ornate Ironworks Apron of Crafting
38648,Toll of the Bells Orchestrion Roll
6791,Wolf Rubellite Earrings
1908,Ash Composite Bow
8363,Inferno Codex
31858,Exarchic Bottoms of Scouting
10910,Ramie Tonban of Healing
10954,Chimerical Felt Breeches of Casting
6151,Cooking Sherry
13046,Cauldronmaster's Longkilt
17537,Red Cherry Blossom Corsage
14294,Faded Copy of Thunderer
24208,Downstream Loach
7079,Tonberry Bookshelf
12258,Ravana's Forewing
19963,Kyanite
12891,Birch Sap
43795,Copper Shark
36064,Sykon Salad
5744,Sunset Orange Dye
22904,Nightsteel Scythe
2993,Company Tabard
15164,Sharlayan Flooring
7922,The Gobfather
16938,Barracuda Piers Painting
38601,Sil'dihn Kitchen Shelf
10388,Thavnairian Bolero
28770,Skybuilders' Rock Salt
32862,Magicked Prism (Numeral 2)
14213,Fleece Stingray
36896,Highland Stone Awning
9039,Kirimu Breeches of Maiming
34149,Ametrine Bracelet of Casting
21895,Kugane Ofunakura Oil Painting
7709,High Perch
5448,Biast Scales
13030,Gemmaster's Chaplets
38448,Wind-up Scarmiglione
36532,Satrap Trapfish
17080,South Shroud Landing Painting
40588,Yanxian Sturgeon
8295,Topaz Bracelet
4922,Dinichthys
25692,Hematite Earrings of Casting
9731,Oriental Wall Scroll
16905,Ornate Star Velvet Himation of Casting
17106,Holy See of Ishgard Painting
43848,Midnight Carp
10348,Monochrome MGS Flooring
44895,Climbing Wall Partition
42345,White Gold Visor of Healing
23874,Redoubtable Rolanberry Tart
15535,High Mythrite Saw
16689,Teak Choker of Slaying
29759,Shipwreck's Sail
6807,Wolf Spinel Ring
9670,Grade 3 Wheel of Productivity
5517,Lanolin
18681,Molybdenum Armguards of Maiming
9049,Platinum Earrings of Slaying
36883,Highland Oblong Window
25659,Brightlinen Himation of Striking
21889,Specula Imperatoris #2 Oil Painting
15103,Allagan Aetherstone - Foot Gear
19635,Kudzu Culottes of Crafting
6369,Oasis House Roof (Composite)
36531,Hedonfish
34600,Blue Zircon Ring of Fending
6561,Glade Cupboard
4452,Lapis Lazuli Ring
35431,Kumbhiraskin Gloves of Gathering
27877,Paella
43978,Ut'ohmu Tomato
39683,Diadochos Bottoms of Casting
11940,Titanium Mortar
36567,Red-spotted Blenny
35561,Indoor Oriental Waterfall
6786,Wolf Zircon Bracelet
6432,Oasis Wooden Awning
20546,Wind-up Lakshmi
29757,Sea Nettle
43294,Sarcenet Work Cap of Crafting
41252,Select Cudweed
25846,Gliderskin Boots of Casting
4389,Astral Choker
16812,Blackbosom Orchestrion Roll
18571,Azurite Bracelet of Aiming
38672,Leveilleur Estate Flooring
43749,Chain Shark
7916,Worm of Nym
43320,Thunderyards Silk Vest of Gathering
28699,Painting of the Covered Halls of Dwatl
5311,Drake Skin
39609,Forgotten by the Sun Orchestrion Roll
37095,Mehryde's Meyhane Painting
1743,Avengers
3240,Militia Robe
29766,Merman's Mane
20348,Dairyu Moon Gates Painting
41056,Abyssal Diamond
39322,White Morning Glory Corsage
29748,Hammerclaw
21928,Yellow Tulip Corsage
3556,Plundered Gauntlets
3804,Iron Scale Greaves
3501,Vanya Trousers
2654,Hard Leather Pot Helm
41421,Aetherial Arbor Lumber
39668,Diadochos Poleyns of Aiming
26483,Facet Coat of Casting
5134,Raw Garnet
20472,Taoist's Gloves
34601,Blue Zircon Ring of Slaying
2478,Thermal Alembic
43816,Kozama'uka Characin
2577,Staghorn Fishing Rod
18077,Gaganaskin Sandals of Scouting
32795,Skyworker's Gloves
26186,Triplite Ring of Healing
5786,Turquoise Green Dye
6628,Glade Stall
3418,Thormoen's Subligar
41858,Lar Headgear of Fending
27443,Noble's Fan
34741,Star Quartz Choker of Slaying
23784,Rakshasa Mask of Fending
3810,Goatskin Crakows of Gathering
27686,Sandteak Log
16651,Heavy Metal Sabatons of Maiming
28947,Hyacinth Bulbs
21899,Imperial Hypersonic Assault Craft L-XXIII Oil Painting
5759,Shale Brown Dye
10831,Archaeoskin Shoes of Aiming
19017,True Griffin Gloves of Healing
19866,Sun Cabbage
14048,Pudding Floor Lamp
41991,Ruthenium Tonfas
9034,Platinum Scarf of Fending
5508,Scale Glue
12526,Adamantite Nugget
17999,Yellow Daisies
42933,Archeo Kingdom Choker of Slaying
25628,Deepgold Anelace
7981,Lord of Levin Lamp
39426,Dorpokkur Kiln
2528,Plumed Mythril Pickaxe
24294,From Mud Orchestrion Roll
12579,Birch Log
43735,Ankledeep Catfish
3408,Woolen Sarouel
3666,Boarskin Ringbands of Tides
26004,Atrociraptorskin Bracers of Casting
36193,Ironwood Log
10740,Archaeoskin Breeches of Maiming
28672,Painting of Fort Jobb
42313,Titanium Gold Gunblade
21888,Ala Ghiri Oil Painting
19848,Algae Salt
31975,Approved Grade 4 Skybuilders' Tea Leaves
2800,Mythril Circlet (Turquoise)
19612,Bloodhempen Turban of Crafting
35069,Classical Medicus's Caligae
11936,Dark Chestnut Spinning Wheel
22531,Unfinished Wood Flooring
16898,Alexander Exoplating
9224,Vamper's Knives
27569,Treescale
2350,Wrapped Crowsbeak Hammer
3712,Alchemist's Gloves
25852,Diaspore Earrings of Casting
4929,Bone Crayfish
14150,Eikon Metal
27134,Titanbronze Awl
9769,Monochrome Flooring
10743,Dragonskin Breeches of Maiming
5469,Bone Ash
19822,Grilled Turban
35363,Manganese Cross-pein Hammer
30265,No Greater Sorrow Orchestrion Roll
6686,Amalj'aa Supply Carriage
21915,Wind-up Magnai
7592,Apricot
31997,Approved Grade 4 Artisanal Skybuilders' Spring Water
29986,White Hyacinth Corsage
18537,Marid Leather Gloves of Aiming
38427,Ornate Rinascita Coat of Casting
28860,Replica Sky Rat Fingerless Gloves of Aiming
6603,Glade Round Table
12112,Boundless Expanse Fountain
21759,Black Willow Necklace of Slaying
17327,Sky Rat Harness of Scouting
44932,Ihuykatumu Flower Plot
35415,Snow Linen Doublet of Crafting
41517,Rainbow Lupin Corsage
27675,Altered Woolen Gown
27836,Peppermint
6428,Riviera Wooden Awning
18670,Molybdenum Uchigatana
8849,Grade 1 Wheel of Company
4741,Ore Fruitcake
31253,Approved Grade 3 Skybuilders' Resin
29499,Lemon Waffle
36245,Kumbhira Skin
5336,Linen Yarn
43777,Stickleback
18409,Star Spinel Choker of Slaying
28832,Replica Sky Pirate's Boots of Scouting
4788,Wizard Eggplant
12999,Chivalric Longcoat of Aiming
10913,Chimerical Felt Breeches of Healing
43753,Shaaloani Salmon
4769,Eft Tail
6429,Riviera Awning
17130,Sunken Temple of Qarn Oil Painting
19865,Lotus Root
44993,Adamant Scutum
36879,Highland Mansion Wall (Stone)
36196,Horse Chestnut Lumber
5242,Black Sagolii Slag
31759,Oddly Delicate Silvergrace Ore
19990,Rhea Cloth
23797,Rakshasa Haori of Striking
4637,Lunar Curtain
15578,Endless Expanse Cane
15803,The Mushroomery Orchestrion Roll
19919,Muud Suud Horn
27482,Clawbow
2440,Cobalt Awl
34733,AR-Caean Velvet Bottoms of Casting
4570,Phoenix Down
12764,Dragonhead
5467,Hedgemole Spine
35340,High Durium Garden Scythe
30470,Aesthete's Boots of Gathering
2675,Ash Mask
3918,Patrician's Gaiters
35974,Wind-up Anima
18397,Kudzu Hat of Casting
2721,Doctore's Chain Coif
41824,Goblet Phasmascape
7711,Rivet Oyster
2992,Roegadyn Bodice
43979,Royal Maple Sap
26429,Burattinaios
8290,Iolite Choker
7537,Sailor Brais
1867,Cobalt Trident
18665,Zelkova Cane
23835,Rakshasa Necklace of Casting
5291,Animal Skin
2604,Rolling Stone
14717,Eikon Leather Headgear of Maiming
14147,Eikon Mythrite
14068,Alpine Chandelier
18573,Azurite Bracelet of Casting
2872,Electrum Circlet (Zircon)
25992,Atrociraptorskin Armguard of Scouting
34538,Ironwood Cane
29888,Approved Grade 2 Artisanal Skybuilders' Aurum Regis Sand
17467,Flannel Suspenders
44050,Tungsten Ink
1637,Walnut Macuahuitl
10959,Dhalmelskin Crakows of Casting
2655,Hempen Hat
17048,Red Cherry Blossoms
12019,Aurum Regis Earrings of Crafting
20236,Mercenary Crab
31352,Bozjan Runner's Secrets (Head Gear)
24002,Capybara Pup
9285,Best Man's Gaiters
8373,Tremor Knuckles
19539,Doman Iron File
44086,Creamy Hot Chocolate
34418,Snow Linen Bottoms of Aiming
44133,Mamonite
35446,Ametrine Armillae of Crafting
44250,Turali Traveler's Shoes
29769,Deep-sea Eel
15538,Eikon Iron Lapidary Hammer
8560,Crescent Moon Bottoms
43262,Titanium Gold Garden Scythe
8156,Unhidden Leather Map
10679,Titanium Mail of Fending
7501,Cashmere Skirt of Aiming
1756,Iron Labrys
8285,Sapphire Earrings
4845,Sagolii Sage
4920,Gigant Octopus
16657,Hemiskin Leggings of Striking
10639,Birch Rod
39471,Allagan Barding
18367,Durium Hairpin of Maiming
7033,Ishgardian Steel Ingot
23793,Rakshasa Tsutsu-hakama of Maiming
8759,Void Bass
12858,Cockatrice Meatballs
28848,Replica Sky Rat Mask of Maiming
28704,Painting of the Workbench
24548,White Lilies of the Valley
37324,Susano's Rapturous Revolver
41095,Manderville's Adventurer Flakes
5892,Serpent Tracer
17970,Oriental Rice Ball Lunch
39427,Stone Garden Wall
29492,Grade 3 Tincture of Strength
13802,Replica Allagan Star Globe
44264,The Faces We Wear - Monocles
44262,The Faces We Wear - Rose-colored Spectacles
44051,Sanctified Water
36506,Wormhole Worm
24218,Blade Skipper
6455,Riviera Interior Wall
17648,A Thousand Faces Orchestrion Roll
43840,Br'aaxfish
17538,Blue Cherry Blossom Corsage
10761,Rainbow Bolero of Striking
44098,Mesquite Soup
28878,Knowledge Never Sleeps Orchestrion Roll
19561,Doman Steel Pliers
41246,Select Bamboo Stick
10032,The Emperor's New Hat
9369,Raziqsap
27362,High Steel War Quoits
14720,Eikon Cloth Brais of Maiming
18075,Bloodhempen Armguards of Scouting
19720,Ala Mhigan Bottoms of Crafting
28998,Dohn Trellis
12991,Orthodox Barding
28462,Facet Cross-pein Hammer
24997,Shin-Zantetsuken
39422,Hannish Lamppost
38608,Flagstone Loft
18034,High Steel Knuckles
20085,Capsized Squeaker
25660,Brightlinen Long Gloves of Striking
7066,Smithing Bench
27679,Altered Felt Robe
43946,Ornate Archeo Kingdom Cuirass of Fending
18017,Water Materia VI
27519,Lakelouse
4706,Roost Biscuit
5215,Ice Moraine
43342,Black Star Bracelets of Crafting
5821,Raw Urushi
18526,Marid Leather Breeches of Maiming
37841,Grade 7 Tincture of Dexterity
2820,Red Onion Helm
18564,Azurite Choker of Fending
6396,Oasis House Wall (Composite)
34695,Chondrite Magitek Sawback
29417,Neo-Ishgardian Blade
5539,Lavender
2796,Mythril Circlet (Amber)
2345,Initiate's Cross-pein Hammer
44322,Roads Forsaken Orchestrion Roll
24851,Kirin's Osode of Maiming
37352,Log Pillar
7038,Fine Wax
36898,Highland Placard
35392,Chondrite Hatchet
10957,Archaeoskin Shoes of Casting
38578,Simple Basket
9486,Arachne Shirt of Scouting
12783,Autumn Leaf
25194,Craftsman's Competence Materia VII
5332,Dream Tunic Materials
3779,Ash Pattens
10841,Titanium Headgear of Scouting
29447,Neo-Ishgardian Top of Scouting
19630,Gyuki Leather Chaps
18732,Palladium Ring of Aiming
41806,High-density Fiberboard
40713,Looping in the Deepest Fringes Orchestrion Roll
16713,Spaghetti Pescatore
3700,Militia Gauntlets
36250,Kumbhira Leather
3535,Leather Ringbands
32823,Emerald Barding
23108,Ornate Onishi Dogi
8050,Evoker's Attire Augmentation
33941,Quickarm Materia X
32220,Major-General Cushion
40675,Garden Creek
10968,Aurum Regis Necklace of Fending
12042,Heavenscracker
44144,Pelupelu Yarn
8214,Realm Reborn Red
2524,Initiate's Pickaxe
15510,Carbonweave Cap of Gathering
26485,Facet Bottoms of Casting
31868,Exarchic Coat of Casting
9537,Aged Robe
38834,Frozen Regotoise
20151,Grass Fugu
36255,Ovibos Milk
5663,Water Materia V
7031,Desert Seedling
16832,Faded Copy of Oblivion
19044,Palladium Band of Aiming
33603,Byakko's Enspirited Greatsword
20226,Motley Beakfish
18511,Marid Leather Grimoire
40548,Silent Shark
32068,Anomalocaris Saron
4111,Danburite Bracelet
19569,Molybdenum Halfheart Saw
35567,Fat Cat Rug
26288,Swallowskin Gloves of Fending
18348,Doman Iron Lance
38900,Indagator's Fishing Rod
36517,Alyketos
18959,Imperial Jade Armillae of Fending
7068,Goldsmithing Bench
36688,Pactmaker's Cross-pein Hammer
3471,Raptorskin Brais
17312,Sky Rat Harness of Maiming
20130,Sun Bass
39694,Diadochos Choker of Casting
34403,Saigaskin Trousers of Fending
10596,Adamantite Jamadhars
31099,Black Cosmos Corsage
7133,Storm Interior Wall
2541,Apprentice's Sledgehammer
39662,Diadochos Gloves of Striking
12020,Holy Cedar Ring
10704,Griffin Leather Skirt of Fending
10805,Dhalmelskin Jacket of Aiming
42871,Archeo Kingdom Patas
37398,Ivy-covered Bridge
21141,Rookery Painting
2290,Aubriest's Allegory
12256,Bismarck's Baleen
6499,Wavesoul Fount
9073,Arachne Bolero
6379,Riviera House Wall (Stone)
24857,Shantotto's Staff
7967,Ultima Weapon Miniature
15,Ice Cluster
4485,Red Coral Ring
9035,Platinum Ring of Fending
3319,Hard Leather Subligar
36061,Sideritis Cookie
36056,Salted Thavnairian Cod
41879,Snow Cotton Tunic of Scouting
32934,Silver Beech Lumber
28844,Replica Sky Rat Harness of Fending
36499,Katoptron
30073,Shinryu's Ephemeral Daggers
27638,Altered Velveteen Bandana
13728,Coerthan Clione
29667,Oddly Specific Quartz
17055,Black Cherry Blossoms
21797,Unkiu-class Bridge
8804,Starlight Cake
12223,Raw Celestine
43313,Gomphotherium Boots of Gathering
36411,Darksteel Knifefish
36213,Golden Silk
9330,Triple Cream Coffee
2425,Mythril Head Knife
13862,Replica High Allagan Sabatons of Striking
37770,Rinascita Poleyns of Maiming
39771,Select Rak'tika Seedling
28142,Misplaced Mog Slippers
16017,Red Violas
21164,Quarantine Block Painting
13038,Boltmaster's Gibus
34730,AR-Caean Velvet Hat of Casting
24865,White Lily of the Valley Corsage
29441,Neo-Ishgardian Top of Aiming
1875,Giantsgall Trident
18991,Palladium Circlet of Maiming
17068,Floating City of Nym Painting
21765,Black Willow Armillae of Aiming
13772,Dragonskin Boots
19987,Twinsilk
38909,Indagator's Sledgehammer
3299,Elezen Tights
18375,Tigerskin Wristgloves of Striking
12936,Duskborne Aethersand
31538,Buccaneer's Gloves
17309,Sky Rat Breeches of Fending
19810,Steppe Tea
43692,Pleated Matamata
5425,Pine Plank
10589,Titanium Longsword
20708,Hingan Awning (Nanpu)
17578,Captain Nemo
14064,Living Arch
16687,Scintillant Earring of Casting
20138,Curtain Pleco
29401,Ruby Plating
16681,Hemiskin Open-toed Boots of Casting
6745,Wolf Staff
8193,Eggplant Knight
18972,Chromite Spear
28871,Replica Sky Rat Breeches of Healing
5243,Green Tinolqa Slag
4998,Kobold Puffer
19520,Stiperstone Grinding Wheel
22900,Black Willow Spinning Wheel
5476,Enchanted Iron Ink
41775,Gatherer's Guerdon Materia XII
8184,Onion Prince Seeds
4891,Bianaq Bream
37434,Descent Orchestrion Roll
25997,Pixie Cotton Robe of Healing
43340,Black Star Earrings of Crafting
37489,Deep-sea Marble
18701,Gazelleskin Open-toed Boots of Scouting
5379,Treated Spruce Lumber
43783,Harlequin Lancer
27995,Grade 2 Tincture of Strength
37346,Gingerbread Mansion Walls
4557,Mega-Ether
13818,Replica Allagan Sollerets of Striking
27926,Yellow Hydrangea Corsage
39428,Colorful Flower Patch
27447,Blood Cloud
5856,Earth Archon Egg
17056,Pink Cherry Blossoms
4435,Goatskin Ring
5354,Vulture Feather
1840,Crooked Guisarme
25045,Fire of the Demon
8372,Embrace of the Vortex
40695,Rainbow Chrysanthemum Bouquet
34702,Chondrite Gauntlets of Fending
28721,Arros Negre
21123,Anyx Trine Painting
42004,Ruthenium Tuck
12996,Chivalric Coat of Fending
42508,Gargantuaskin Shoes of Casting
36231,Grade 5 Mind Alkahest
9363,Allagan Wootz Nugget
42462,Ra'Kaznar Greatsword
25859,Diaspore Bracelet of Slaying
5688,Gatherer's Guerdon Materia V
43805,Stone Pleco
7594,Young Cieldalaes Spinach
36167,Lunar Adamantite Ore
7109,Manor Music Stool
27458,Shadow Crab
27357,High Steel Gunblade
5573,Obelisk Head
39700,Diadochos Ring of Fending
24358,Modified Whale-class Pressure Hull
6983,Glacial Boots
5614,Dexterity Materia I
6684,Moogle Rug
6474,Illumination Module
33033,Purple Carnation Earring
38905,Indagator's Awl
6374,Riviera Cottage Wall (Wood)
15912,Neo Aetherstone - Foot Gear
41866,Snow Cotton Bottoms of Maiming
26025,Lazurite Ring of Aiming
38839,Striped Peacock Bass
31668,Battle with an Esper (Zodiac Age Version) Orchestrion Roll
36398,Xenocypris
13678,Sky Pirate's Gloves of Casting
17325,Sky Rat Ironclad Boots of Aiming
38632,Desert Sun Orchestrion Roll
28907,Skysteel Leather
5669,Savage Aim Materia I
3233,Leatherworker's Shirt
31895,Grade 4 Tincture of Vitality
38644,Dewdrops & Moonbeams Orchestrion Roll
26125,Titanbronze Tower Shield
1697,Toadskin Cesti
27204,White Oak Bracelets
36387,Dog-faced Puffer
3160,Woolen Robe
42212,Pink Beryl Bracelet of Slaying
5905,Magicked Prism (Immortal Flames)
14713,High Mythrite Cuirass of Fending
12869,Dhalmel Fricassee
16948,Bentbranch Meadows Painting
13853,Replica High Allagan Headgear of Maiming
6360,Glade House Roof (Composite)
12944,Abalathian Mistletoe
24292,Tricksome Orchestrion Roll
5344,Cotton Stuffing
29868,Approved Grade 2 Skybuilders' Rock
8453,Dodore Ring
3562,Initiate's Gloves
40714,Fracture Orchestrion Roll
35054,Classical Secutor's Caligae
42946,Archeo Kingdom Ring of Casting
2260,Decorated Buckler
10719,Mythrite Hauberk of Maiming
20238,Silken Sunfish
36627,Luxurious Paper
12093,Oriental Wind Chime
13674,Sky Pirate's Shoes of Healing
27851,Lorikeet Egg
44654,Wintertide Sheath Skirt
6149,Night Milk
13825,Replica Allagan Tunic of Healing
33152,Dacite
5755,Acorn Brown Dye
36435,Bronze Pipira
18377,Tigerskin Thighboots of Striking
38925,Indagator's Earrings of Gathering
30053,Craftsman's Leather Trousers
26462,Facet Sandals of Striking
40662,Drowned King Sculpture
3325,Padded Hempen Trousers
20104,Daio Squid
12833,Tupuxuara
41591,Free Spirit's Backless Loafers
23816,Rakshasa Tekko of Healing
18400,Kudzu Longkilt of Casting
10176,Enterprise-type Aftcastle
19536,Doman Iron Hatchet
31122,Oddly Specific Fleece
12557,Raw Citrine
6487,Oaken Bench
19935,Scarlet Urushi
44870,Pure White Interior Wall
18413,Star Spinel Bracelet of Fending
15838,Faded Copy of Battle on the Big Bridge
43243,Titanium Gold Cross-pein Hammer
36357,Ancient Shackles Orchestrion Roll
19559,Doman Steel Claw Hammer
19992,Doman Weave
32863,Magicked Prism (Numeral 3)
27138,Titanbronze Sledgehammer
5701,Craftsman's Competence Materia III
31900,Chicken Fettuccine
14291,Faded Copy of Now I Know the Truth
35422,Snow Linen Bottoms of Gathering
30848,Seiryu's Sanctified Daggers
23847,Ornate Rakshasa Kasaya of Fending
27150,Lignum Vitae Fishing Rod
3352,Heavy Iron Flanchard
37758,Rinascita War Quoits
35348,Bismuth Fat Cat Frypan
28767,Skybuilders' Fine Sand
8188,Mandragora Queen Seeds
32254,Varied Wood Interior Wall
22591,Blue Dahlias
19911,Yanxian Parsley
3713,Culinarian's Mitts
3486,Weaver's Trousers
12092,Riviera Lunch
25849,Diaspore Earrings of Slaying
32246,Baker's Show Window
8752,Imperial Goldfish
4388,Gryphonskin Choker
35587,Shirogane Pinwheel
20028,Samurai Fish
31764,Oddly Delicate Mistletoe
10157,Invincible-type Hull
24996,Great Shin-Zantetsuken
17957,Stuffed Gagana
37800,Rinascita Earring of Healing
6395,Oasis House Wall (Wood)
37359,Ivy Curtain
17835,Timeworn Gaganaskin Map
8284,Iolite Earrings
38424,Ornate Rinascita Jacket of Aiming
15928,Boarskin Survival Hat
29735,Chrome Hammerhead
17109,Snowcloak Painting
43335,Acacia Ring
41143,Bluecap Mushroom Lamp
12214,Grade 1 Wheel of Recreation
2125,Horn Staff
39563,Rubellux Hanger
6564,Ahriman Cupboard
19845,Cooking Sake
36516,Space Bishop
12015,Hallowed Chestnut Armillae
18046,High Steel Tachi
6147,Honey Lemon
5512,Clear Glass Lens
4207,Plundered Earrings
4900,Whitelip Oyster
24854,Kirin's Osode of Aiming
21715,Nightsteel Sabatons of Fending
